instance_id,node_id,x,y,cpu,memory,neighbors
63,26,0.422492,0.629150,0.3613,0.3025,6;7;16;25;27;32;33;46;49
63,27,0.370234,0.582001,0.7686,0.7920,1;6;7;14;16;25;26;32;33;41;46
63,28,0.006274,0.898854,0.2312,0.2837,5;13
63,29,0.538226,0.100451,0.4669,0.4380,11;19;30;34;37;38;43
63,30,0.654189,0.266401,0.3319,0.5611,10;11;15;29;34;37;38;40
63,31,0.770325,0.621170,0.1490,0.7039,9;20;22;36;44;49
63,32,0.467089,0.444595,0.2433,0.5208,7;11;26;27;33;37;41
63,33,0.409752,0.460644,0.3021,0.5121,7;11;25;26;27;32;37;41
63,34,0.503168,0.110669,0.7161,0.2003,11;19;29;30;37;38;43
63,35,0.969937,0.418999,0.8018,0.5439,24;42;44
63,36,0.853229,0.643252,0.2520,0.5994,9;20;22;24;31;44
63,37,0.541018,0.298909,0.1329,0.4895,11;29;30;32;33;34;38;41;43
63,38,0.660741,0.178195,0.6334,0.5245,10;11;15;29;30;34;37;40
63,39,0.675557,0.990676,0.2896,0.5570,3;4;8;12;18;47
63,40,0.821909,0.150675,0.4790,0.7000,10;15;23;30;38
63,41,0.390789,0.368639,0.6948,0.2636,11;19;27;32;33;37;43
63,42,0.953341,0.399254,0.3781,0.7905,24;35;44
63,43,0.384472,0.170815,0.2892,0.2896,11;19;29;34;37;41
63,44,0.869878,0.574746,0.8681,0.6730,9;20;24;31;35;36;42
63,45,0.094201,0.323673,0.8322,0.2283,17;21;48
63,46,0.204140,0.616743,0.2703,0.6078,1;5;14;16;17;21;25;26;27
63,47,0.593177,0.891109,0.6762,0.6559,3;4;12;18;20;22;39
63,48,0.162508,0.326150,0.4226,0.5553,21;45
63,49,0.602344,0.671162,0.7956,0.5579,6;7;20;22;25;26;31
64,0,0.958436,0.583392,0.7060,0.3713,12;33
64,1,0.009976,0.464846,0.5853,0.5215,8;11;27;45
64,2,0.604915,0.030025,0.4309,0.4874,13;20;29;38;40
64,3,0.095780,0.243395,0.4424,0.7273,8;9;18;21;27;35;44
64,4,0.333538,0.797941,0.8845,0.6047,15;24;32;39
64,5,0.965697,0.025997,0.2015,0.4782,25;41
64,6,0.461395,0.615336,0.8993,0.7447,39;43
64,7,0.089475,0.752635,0.5002,0.3615,14;24;26;28;34;37;45;46;48
64,8,0.034607,0.451471,0.4649,0.2142,1;3;11;27;45
64,9,0.160248,0.109157,0.6994,0.4630,3;18;21;35;44
64,10,0.540536,0.380675,0.6259,0.7859,13;36;49
64,11,0.041256,0.509316,0.8814,0.2657,1;8;26;27;28;34;45
64,12,0.884599,0.655086,0.1260,0.3749,0;16;23;31;33;42
64,13,0.495614,0.185638,0.7771,0.2784,2;10;20;38
64,14,0.024952,0.823627,0.4497,0.2262,7;22;26;37;46;48
64,15,0.316213,0.922049,0.4229,0.6422,4;24;32;39;46
64,16,0.773474,0.743482,0.7113,0.7600,12;23;30;31;42
64,17,0.792347,0.998794,0.7148,0.7654,19;30
64,18,0.110959,0.167184,0.2613,0.5648,3;9;21;27;35;44
64,19,0.807743,0.964413,0.6843,0.2767,17;23;30;42
64,20,0.473961,0.006289,0.2579,0.3956,2;13;38
64,21,0.256835,0.244878,0.2844,0.5242,3;9;18;35
64,22,0.053794,0.978371,0.5079,0.3623,14;37;46;48
64,23,0.825053,0.759576,0.8556,0.2234,12;16;19;30;31;42
64,24,0.293136,0.786518,0.2262,0.3344,4;7;15;26;28;32;34;39;48
64,25,0.902391,0.183667,0.8724,0.4461,5;29;41
64,26,0.144225,0.647946,0.3195,0.3125,7;11;14;24;28;34;45;48
64,27,0.015397,0.342321,0.6715,0.2058,1;3;8;11;18
64,28,0.214674,0.587713,0.1527,0.2999,7;11;24;26;34;43;45
64,29,0.755329,0.141916,0.6948,0.4950,2;25;40;41
64,30,0.732568,0.936519,0.8510,0.2890,16;17;19;23;47
64,31,0.730425,0.583341,0.1116,0.7416,12;16;23;33
64,32,0.305091,0.823293,0.1012,0.3249,4;15;24;39;48
64,33,0.797836,0.474460,0.2742,0.2366,0;12;31;36
64,34,0.180295,0.617024,0.1145,0.5114,7;11;24;26;28;43;45;48
64,35,0.208244,0.182632,0.2989,0.3750,3;9;18;21;44
64,36,0.641553,0.353122,0.6715,0.4420,10;33;49
64,37,0.094373,0.922949,0.2914,0.2667,7;14;22;46;48
64,38,0.470325,0.078903,0.1039,0.5097,2;13;20
64,39,0.465619,0.818341,0.5574,0.6669,4;6;15;24;32;47
64,40,0.720200,0.024106,0.8994,0.2728,2;29
64,41,0.970675,0.133937,0.1953,0.6790,5;25;29
64,42,0.948019,0.827161,0.1185,0.7730,12;16;19;23
64,43,0.359090,0.540050,0.7803,0.4307,6;28;34
64,44,0.111947,0.037055,0.7024,0.5767,3;9;18;35
64,45,0.105769,0.574972,0.7563,0.2833,1;7;8;11;26;28;34
64,46,0.110440,0.955083,0.4956,0.7603,7;14;15;22;37;48
64,47,0.537024,0.922187,0.6937,0.5492,30;39
64,48,0.090919,0.805423,0.5255,0.6640,7;14;22;24;26;32;34;37;46
64,49,0.540493,0.404603,0.6814,0.6440,10;36
65,0,0.617776,0.388205,0.7290,0.7847,5;9;14;24;33;37;41;47
65,1,0.541777,0.733055,0.3768,0.2107,14;16;25;32;34;48
65,2,0.300202,0.988992,0.6324,0.7354,19;23;32;40;42;43
65,3,0.950955,0.942803,0.1915,0.2190,7;11;46
65,4,0.866601,0.547613,0.4717,0.3037,8;14;26;29;30;33;49
65,5,0.480029,0.258013,0.1443,0.4559,0;9;15;21;24;31;39;41;47
65,6,0.244944,0.050662,0.1188,0.2512,10;12;21;22;27;28;39;45
65,7,0.921359,0.815936,0.5492,0.5134,3;11;29;30;46;49
65,8,0.972441,0.515050,0.4666,0.2178,4;13;17;26;49
65,9,0.684297,0.249041,0.6787,0.6474,0;5;13;24;31;41;47
65,10,0.118741,0.096781,0.2406,0.7902,6;12;27;28;38;39;45
65,11,0.835033,0.953092,0.2017,0.6410,3;7;46
65,12,0.082482,0.096121,0.8402,0.4563,6;10;27;28;38;44;45
65,13,0.882380,0.318341,0.3807,0.2751,8;9;17;18;26;35;36
65,14,0.662153,0.555296,0.6239,0.3587,0;1;4;25;30;33;37;48
65,15,0.369380,0.259138,0.5259,0.4246,5;21;39;47
65,16,0.501249,0.759230,0.4982,0.4576,1;25;32;34;48
65,17,0.962853,0.309046,0.7011,0.3346,8;13;18;26;35;36
65,18,0.972778,0.189113,0.7519,0.7347,13;17;35;36
65,19,0.259774,0.847864,0.8308,0.6524,2;23;40;42;43
65,20,0.012038,0.363019,0.3496,0.6352,38;44
65,21,0.323942,0.239174,0.8765,0.3833,5;6;15;39;45
65,22,0.412873,0.029971,0.2422,0.2866,6;31;39
65,23,0.321652,0.943450,0.4518,0.7925,2;19;32;40;42;43
65,24,0.607210,0.250383,0.7817,0.3799,0;5;9;31;41;47
65,25,0.582005,0.704054,0.7602,0.2151,1;14;16;33;34;37;48
65,26,0.863230,0.431942,0.5976,0.3997,4;8;13;17;49
65,27,0.148270,0.053669,0.1055,0.4995,6;10;12;28;39;45
65,28,0.058560,0.137948,0.6948,0.5756,6;10;12;27;38;44;45
65,29,0.881235,0.721018,0.2640,0.6391,4;7;30;49
65,30,0.810113,0.706340,0.4935,0.2893,4;7;14;29;49
65,31,0.539075,0.091602,0.2879,0.5350,5;9;22;24;39;41
65,32,0.506996,0.920651,0.4375,0.4947,1;2;16;23;34;42
65,33,0.652618,0.513339,0.4279,0.3014,0;4;14;25;37;47;48
65,34,0.596464,0.767058,0.8522,0.6541,1;16;25;32;48
65,35,0.968146,0.149292,0.6996,0.2757,13;17;18;36
65,36,0.890683,0.140738,0.4671,0.7716,13;17;18;35
65,37,0.530878,0.500797,0.4154,0.7921,0;14;25;33;47;48
65,38,0.070028,0.262080,0.5075,0.7084,10;12;20;28;44;45
65,39,0.324762,0.135943,0.6629,0.4325,5;6;10;15;21;22;27;31;45
65,40,0.227402,0.912743,0.3809,0.6193,2;19;23;42;43
65,41,0.637173,0.192653,0.4202,0.2916,0;5;9;24;31;47
65,42,0.311573,0.951035,0.2040,0.7901,2;19;23;32;40;43
65,43,0.222269,0.995746,0.8651,0.5728,2;19;23;40;42
65,44,0.017397,0.294659,0.4535,0.7987,12;20;28;38
65,45,0.159470,0.094701,0.7818,0.4652,6;10;12;21;27;28;38;39
65,46,0.771590,0.950418,0.7850,0.3617,3;7;11
65,47,0.551660,0.332016,0.5988,0.4840,0;5;9;15;24;33;37;41
65,48,0.548952,0.686619,0.7639,0.5974,1;14;16;25;33;34;37
65,49,0.938268,0.628342,0.5625,0.5835,4;7;8;26;29;30
66,0,0.436931,0.690094,0.6905,0.7945,19;30;37;40;42
66,1,0.245908,0.849704,0.7174,0.4537,9;12;30;35;37
66,2,0.914391,0.364677,0.4701,0.2848,8;16;20;24;28;31;33;49
66,3,0.748568,0.877472,0.3865,0.4649,5;6;11;13;14;18;19;27;42;46
66,4,0.142038,0.321854,0.1219,0.3221,21;36
66,5,0.735800,0.838730,0.7615,0.4783,3;6;11;13;14;18;19;27;42;46
66,6,0.894649,0.823451,0.3893,0.6833,3;5;10;11;18;45;46
66,7,0.388395,0.004412,0.7038,0.4884,17;21;22;29;39;43;44;48
66,8,0.927744,0.217586,0.8959,0.6516,2;20;26;28;31;38;41
66,9,0.363979,0.979225,0.4849,0.6336,1;30;35
66,10,0.954991,0.648778,0.2732,0.4920,6;16;18;24;33;34;45
66,11,0.766844,0.892788,0.3455,0.3370,3;5;6;13;14;18;19;27;42;46
66,12,0.156541,0.848535,0.1128,0.3114,1;30;37
66,13,0.702816,0.694838,0.4538,0.6928,3;5;11;14;18;19;24;34;42;45;46
66,14,0.620003,0.865703,0.7724,0.5020,3;5;11;13;19;27;35;42;46
66,15,0.577887,0.288558,0.3595,0.4754,23;25;26;29;32;39;43;47
66,16,0.855279,0.503389,0.2449,0.2299,2;10;20;24;33;34;45;49
66,17,0.220391,0.010219,0.5501,0.3994,7;21;22;44;48
66,18,0.912875,0.738590,0.7165,0.4367,3;5;6;10;11;13;24;34;45;46
66,19,0.600687,0.809490,0.5225,0.7888,0;3;5;11;13;14;27;42;46
66,20,0.814047,0.316393,0.8148,0.3116,2;8;16;26;28;31;41;49
66,21,0.228633,0.147360,0.5130,0.3802,4;7;17;22;25;36;44;48
66,22,0.368301,0.071268,0.1366,0.4500,7;17;21;29;36;39;43;44;47;48
66,23,0.476271,0.364728,0.3005,0.2062,15;25;32;36;40;47
66,24,0.807543,0.550050,0.6222,0.4263,2;10;13;16;18;33;34;45;49
66,25,0.388135,0.290802,0.2655,0.4869,15;21;23;32;36;40;44;47;48
66,26,0.712915,0.245068,0.1541,0.7009,8;15;20;28;31;32;41;49
66,27,0.667747,0.935718,0.2652,0.4030,3;5;11;14;19;42;46
66,28,0.862502,0.232673,0.6813,0.7801,2;8;20;26;31;38;41;49
66,29,0.549951,0.093472,0.4207,0.4505,7;15;22;32;39;43;44;47;48
66,30,0.325852,0.820185,0.2107,0.5622,0;1;9;12;35;37
66,31,0.880464,0.276137,0.2743,0.5174,2;8;20;26;28;38;41;49
66,32,0.498669,0.259577,0.6776,0.7015,15;23;25;26;29;36;39;43;44;47;48
66,33,0.993625,0.490584,0.5859,0.4439,2;10;16;24;34;45;49
66,34,0.820263,0.585208,0.6375,0.2181,10;13;16;18;24;33;45;49
66,35,0.424486,0.959156,0.3106,0.7511,1;9;14;30
66,36,0.320057,0.246782,0.5187,0.4360,4;21;22;23;25;32;44;47;48
66,37,0.336960,0.744460,0.6435,0.3058,0;1;12;30
66,38,0.914394,0.111167,0.6551,0.6681,8;28;31;41
66,39,0.546009,0.076360,0.7219,0.3558,7;15;22;29;32;43;44;47;48
66,40,0.449040,0.492679,0.3775,0.2152,0;23;25
66,41,0.807180,0.133986,0.5199,0.7005,8;20;26;28;31;38
66,42,0.592275,0.765077,0.7176,0.4846,0;3;5;11;13;14;19;27;46
66,43,0.497751,0.098462,0.5622,0.6453,7;15;22;29;32;39;44;47;48
66,44,0.362281,0.154764,0.8656,0.3964,7;17;21;22;25;29;32;36;39;43;47;48
66,45,0.854082,0.639492,0.7830,0.4574,6;10;13;16;18;24;33;34;46;49
66,46,0.762427,0.812098,0.3059,0.2053,3;5;6;11;13;14;18;19;27;42;45
66,47,0.461860,0.227083,0.2535,0.5937,15;22;23;25;29;32;36;39;43;44;48
66,48,0.383352,0.153508,0.3573,0.4701,7;17;21;22;25;29;32;36;39;43;44;47
66,49,0.786768,0.435132,0.6894,0.5001,2;16;20;24;26;28;31;33;34;45
67,0,0.325050,0.698881,0.6973,0.5230,1;2;25;29
67,1,0.218984,0.604711,0.6161,0.2735,0;2;9;25;29;41
67,2,0.127221,0.700714,0.7653,0.6732,0;1;16;22;25;29;46
67,3,0.991306,0.493256,0.7021,0.2543,12;24;31
67,4,0.540918,0.087007,0.8038,0.2345,14;34;47;48
67,5,0.894808,0.117873,0.7241,0.6508,37;38;45
67,6,0.387617,0.348062,0.4143,0.7446,8;10;11;14;39;41;47;49
67,7,0.047758,0.974940,0.5894,0.5689,23;46
67,8,0.563212,0.429238,0.8611,0.2707,6;10;14;17;42;49
67,9,0.125439,0.430447,0.2942,0.4978,1;29;41
67,10,0.419781,0.395133,0.2585,0.4887,6;8;14;17;39;41;42;49
67,11,0.331128,0.171645,0.3472,0.4230,6;18;28;32;34;39;44;47;48
67,12,0.863013,0.552965,0.2280,0.7438,3;15;24;31;36
67,13,0.303722,0.977230,0.4071,0.5572,23;46
67,14,0.588112,0.264775,0.7936,0.5846,4;6;8;10;45;47;49
67,15,0.748919,0.586384,0.5531,0.7410,12;24;43
67,16,0.023395,0.722786,0.3735,0.7916,2;22;25;46
67,17,0.505665,0.546132,0.1782,0.2795,8;10;42;43;49
67,18,0.301353,0.002789,0.4164,0.2456,11;28;34;44;47;48
67,19,0.748184,0.993717,0.2833,0.4890,20;35;40
67,20,0.753537,0.846488,0.2857,0.4405,19;26;27;35;40
67,21,0.021700,0.044595,0.8553,0.7130,28;30;33
67,22,0.010230,0.714868,0.3193,0.3911,2;16;25;46
67,23,0.103283,0.959831,0.6342,0.5052,7;13;25;46
67,24,0.844442,0.595022,0.8342,0.3511,3;12;15;26
67,25,0.165904,0.771647,0.1823,0.7434,0;1;2;16;22;23;29;46
67,26,0.904118,0.776630,0.6610,0.7342,20;24;27;35
67,27,0.944496,0.882117,0.4406,0.4691,20;26;35
67,28,0.238197,0.032574,0.7132,0.2159,11;18;21;32;34;44;47;48
67,29,0.259048,0.572422,0.5569,0.2950,0;1;2;9;25;41
67,30,0.034595,0.225171,0.6935,0.5198,21;32;33;44
67,31,0.898752,0.348496,0.3149,0.7247,3;12;36;38;45
67,32,0.192429,0.206290,0.3164,0.3146,11;28;30;33;39;41;44;47
67,33,0.006561,0.167773,0.6641,0.2377,21;30;32;44
67,34,0.357521,0.040737,0.6529,0.7160,4;11;18;28;44;47;48
67,35,0.809587,0.905868,0.3837,0.3907,19;20;26;27;40
67,36,0.805361,0.344052,0.3167,0.6319,12;31;38;45
67,37,0.973425,0.113522,0.2117,0.5491,5;38;45
67,38,0.884736,0.226242,0.1841,0.3427,5;31;36;37;45
67,39,0.337645,0.328561,0.7731,0.5105,6;10;11;32;41;44;47;49
67,40,0.717914,0.897462,0.4533,0.7504,19;20;35
67,41,0.226036,0.404820,0.4688,0.2838,1;6;9;10;29;32;39;44
67,42,0.504294,0.554384,0.4729,0.7843,8;10;17;43;49
67,43,0.560262,0.695143,0.3995,0.6447,15;17;42
67,44,0.208151,0.193641,0.7880,0.2920,11;18;28;30;32;33;34;39;41;47
67,45,0.775765,0.192748,0.1747,0.5272,5;14;31;36;37;38
67,46,0.162201,0.849802,0.6666,0.3526,2;7;13;16;22;23;25
67,47,0.394114,0.163211,0.7383,0.3928,4;6;11;14;18;28;32;34;39;44;48
67,48,0.426755,0.007242,0.8454,0.6747,4;11;18;28;34;47
67,49,0.537404,0.346820,0.5726,0.6416,6;8;10;14;17;39;42
68,0,0.969127,0.302511,0.2606,0.5715,3;10;11;15;30;42
68,1,0.542732,0.492638,0.2076,0.3787,2;6;13;27;38
68,2,0.431422,0.634047,0.4709,0.2521,1;7;12;16;26;29;36;38;39
68,3,0.829515,0.198274,0.5735,0.4294,0;10;11;15;23;33;42;48
68,4,0.208970,0.234478,0.1046,0.2281,8;19;21;25;35;41;44;47;49
68,5,0.170156,0.589568,0.8721,0.7591,7;17;18;36
68,6,0.558190,0.354290,0.2149,0.4915,1;20;24;27;31;41
68,7,0.357968,0.617511,0.1298,0.4400,2;5;16;26;29;36;39
68,8,0.057160,0.340293,0.4202,0.7541,4;18;25;35;49
68,9,0.716412,0.665512,0.6987,0.6986,13;14;22;32;37;38
68,10,0.960035,0.274937,0.1439,0.7854,0;3;11;15;30;42
68,11,0.883420,0.333544,0.7962,0.4346,0;3;10;14;15;30;42
68,12,0.503456,0.784388,0.2747,0.5154,2;16;26;29;37;38;39
68,13,0.735241,0.530405,0.8515,0.2062,1;9;14;38;42
68,14,0.829542,0.541486,0.5580,0.3370,9;11;13;30;42
68,15,0.972661,0.320639,0.2388,0.3628,0;3;10;11;30;42
68,16,0.437243,0.793735,0.1721,0.6957,2;7;12;26;29;37;38;39
68,17,0.134976,0.788536,0.6272,0.7144,5;26;45
68,18,0.017989,0.507915,0.6386,0.3234,5;8
68,19,0.397899,0.125329,0.7939,0.3189,4;20;21;24;31;35;40;41;44;47
68,20,0.584501,0.168282,0.4283,0.2075,6;19;23;24;27;31;33;40;41;46;48
68,21,0.305144,0.216706,0.8495,0.5703,4;19;25;35;40;41;44;47;49
68,22,0.780139,0.874896,0.3265,0.2559,9;28;32;34;37;43
68,23,0.737114,0.080153,0.4482,0.2823,3;20;24;31;33;46;48
68,24,0.585602,0.168773,0.2600,0.2595,6;19;20;23;27;31;33;40;41;46;48
68,25,0.159024,0.183567,0.3792,0.7400,4;8;21;35;44;47;49
68,26,0.350363,0.754982,0.3302,0.7492,2;7;12;16;17;29;36;39
68,27,0.533284,0.352669,0.2573,0.3072,1;6;20;24;31;41
68,28,0.795814,0.933826,0.4759,0.7369,22;32;34;43
68,29,0.405735,0.756933,0.5187,0.4860,2;7;12;16;26;36;37;39
68,30,0.988857,0.447222,0.4362,0.7512,0;10;11;14;15;42
68,31,0.552471,0.188703,0.1253,0.7152,6;19;20;23;24;27;33;40;41;44;46;48
68,32,0.760479,0.880812,0.2667,0.3506,9;22;28;34;37;43
68,33,0.646119,0.090640,0.3339,0.5742,3;20;23;24;31;40;46;48
68,34,0.945764,0.792919,0.1360,0.3665,22;28;32;43
68,35,0.245684,0.273527,0.4429,0.2417,4;8;19;21;25;41;44;47;49
68,36,0.287474,0.573398,0.3622,0.4041,2;5;7;26;29;49
68,37,0.594022,0.788061,0.5093,0.4648,9;12;16;22;29;32;38;39
68,38,0.605485,0.655124,0.8984,0.7015,1;2;9;12;13;16;37
68,39,0.394419,0.831475,0.4955,0.5693,2;7;12;16;26;29;37
68,40,0.443384,0.134379,0.2510,0.3799,19;20;21;24;31;33;41;44;47
68,41,0.398502,0.262276,0.2462,0.7293,4;6;19;20;21;24;27;31;35;40;44;49
68,42,0.831044,0.342691,0.3296,0.3315,0;3;10;11;13;14;15;30
68,43,0.839143,0.962873,0.3461,0.6629,22;28;32;34
68,44,0.361307,0.194205,0.1622,0.4977,4;19;21;25;31;35;40;41;47
68,45,0.066753,0.835954,0.2752,0.4072,17
68,46,0.647016,0.018763,0.7247,0.6777,20;23;24;31;33;48
68,47,0.231599,0.074871,0.5008,0.4332,4;19;21;25;35;40;44
68,48,0.737324,0.084402,0.3044,0.5422,3;20;23;24;31;33;46
68,49,0.219606,0.370736,0.8979,0.2993,4;8;21;25;35;36;41
69,0,0.933016,0.183036,0.1214,0.4282,8;36;39;44
69,1,0.183410,0.410313,0.2437,0.5702,40
69,2,0.857622,0.911225,0.7556,0.4635,11;12;21;27;35;45
69,3,0.642373,0.776102,0.1016,0.3551,4;7;11;12;20;21;31;42;43
69,4,0.614308,0.771097,0.5858,0.2974,3;5;7;11;12;14;20;21;31;42;43
69,5,0.452122,0.647043,0.8995,0.3392,4;13;14;20;31;32;48
69,6,0.430908,0.218030,0.8300,0.6455,9;10;22;24
69,7,0.759928,0.676253,0.3223,0.6718,3;4;11;12;20;21;26;29;30;31;38;42;43
69,8,0.808338,0.046691,0.7494,0.6184,0;19;23;36;44;47
69,9,0.470728,0.205246,0.7262,0.6162,6;10;22;24
69,10,0.414710,0.304680,0.7576,0.2452,6;9;13;22;24;40
69,11,0.813206,0.696376,0.6797,0.2670,2;3;4;7;12;20;21;26;29;30;31;35;38;42;43
69,12,0.693600,0.868458,0.4772,0.7160,2;3;4;7;11;21;31;43;45
69,13,0.503715,0.481578,0.1045,0.5804,5;10;20;22;32;49
69,14,0.399805,0.741891,0.8631,0.3626,4;5;48
69,15,0.314913,0.994257,0.2774,0.2683,46
69,16,0.322653,0.021907,0.8064,0.5166,24;33;41
69,17,0.670746,0.302683,0.7910,0.6552,22;36;39;49
69,18,0.138050,0.828436,0.8369,0.2618,34;37;48
69,19,0.694469,0.058683,0.6204,0.3516,8;23;36;47
69,20,0.647912,0.561034,0.7179,0.7526,3;4;5;7;11;13;22;26;29;30;31;32;42;43;49
69,21,0.764994,0.764842,0.6265,0.7408,2;3;4;7;11;12;26;29;31;35;42;43;45
69,22,0.545065,0.401473,0.6232,0.2559,6;9;10;13;17;20;32;49
69,23,0.723288,0.029740,0.1012,0.7637,8;19;36;47
69,24,0.390754,0.186819,0.7198,0.2687,6;9;10;16;41
69,25,0.061192,0.069728,0.1435,0.5594,28;33
69,26,0.763006,0.577880,0.2249,0.5785,7;11;20;21;29;30;31;32;38;42;43
69,27,0.962157,0.896314,0.1340,0.7279,2;35;45
69,28,0.014830,0.191658,0.2629,0.5079,25;33
69,29,0.809585,0.581354,0.5315,0.5105,7;11;20;21;26;30;31;38;42;43
69,30,0.766738,0.508970,0.8186,0.7766,7;11;20;26;29;32;38;39;42;43;49
69,31,0.615710,0.672904,0.1525,0.2956,3;4;5;7;11;12;20;21;26;29;32;42;43
69,32,0.566650,0.536508,0.2202,0.2994,5;13;20;22;26;30;31;42;43;49
69,33,0.159738,0.119998,0.8567,0.5302,16;25;28;41
69,34,0.153918,0.702428,0.6210,0.6622,18;37;48
69,35,0.965776,0.769464,0.7663,0.7055,2;11;21;27
69,36,0.772615,0.233380,0.3610,0.7679,0;8;17;19;23;39
69,37,0.090437,0.737538,0.6284,0.2115,18;34;48
69,38,0.922055,0.533893,0.2178,0.5046,7;11;26;29;30;42
69,39,0.822359,0.307961,0.5636,0.4033,0;17;30;36
69,40,0.262415,0.405225,0.5520,0.5850,1;10
69,41,0.291937,0.030207,0.4735,0.3654,16;24;33
69,42,0.717963,0.591358,0.1602,0.5239,3;4;7;11;20;21;26;29;30;31;32;38;43;49
69,43,0.686963,0.664868,0.4384,0.5554,3;4;7;11;12;20;21;26;29;30;31;32;42
69,44,0.972476,0.087098,0.1899,0.5599,0;8
69,45,0.771083,0.957641,0.8155,0.7151,2;12;21;27
69,46,0.302487,0.989567,0.2372,0.4833,15;48
69,47,0.601504,0.019278,0.4135,0.2093,8;19;23
69,48,0.282277,0.775087,0.1265,0.2801,5;14;18;34;37;46
69,49,0.610496,0.418547,0.1134,0.5749,13;17;20;22;30;32;42
70,0,0.456289,0.635603,0.1089,0.4502,2;5;7;10;18;20;25;26;35;36;40;43;47;49
70,1,0.804465,0.994265,0.1581,0.4722,30;45
70,2,0.421279,0.672518,0.8451,0.5500,0;5;7;10;18;20;25;26;35;36;40;43;47;49
70,3,0.882363,0.280611,0.2415,0.7355,15;19;31;38;41
70,4,0.218342,0.803069,0.4016,0.7912,9;10;14;18;20;23;25;36;47
70,5,0.381485,0.650961,0.8269,0.7688,0;2;9;10;18;20;25;26;35;36;40;43;47;49
70,6,0.641925,0.334008,0.6258,0.2926,11;12;19;28;31;34;42
70,7,0.521921,0.821320,0.8319,0.5619,0;2;18;20;25;37;40;44
70,8,0.484553,0.005870,0.8611,0.5289,13;24;42;48
70,9,0.178643,0.735785,0.2723,0.6509,4;5;10;14;20;23;25;36;47
70,10,0.295235,0.661924,0.6878,0.7191,0;2;4;5;9;18;20;23;25;26;36;40;47;49
70,11,0.657750,0.298257,0.4199,0.5089,6;12;19;31;34;42
70,12,0.657629,0.373935,0.6681,0.4706,6;11;19;28;31;34;35;43
70,13,0.407822,0.018567,0.2498,0.7498,8;42;48
70,14,0.090025,0.926034,0.4471,0.3807,4;9;21;23
70,15,0.956824,0.458529,0.2976,0.5151,3;17;32;41
70,16,0.248644,0.182640,0.1391,0.7685,22;33;46;48
70,17,0.909473,0.569876,0.7460,0.7371,15;29;32;41
70,18,0.405069,0.816362,0.7505,0.2574,0;2;4;5;7;10;20;25;36;37;40;44;49
70,19,0.704216,0.249926,0.2601,0.5167,3;6;11;12;24;31;34;42
70,20,0.376723,0.761045,0.2517,0.6587,0;2;4;5;7;9;10;18;25;36;40;44;47;49
70,21,0.000769,0.918291,0.1677,0.7946,14;23
70,22,0.293644,0.375433,0.4220,0.2176,16;26;28;33
70,23,0.132958,0.764855,0.8174,0.3738,4;9;10;14;21;36;47
70,24,0.689706,0.042029,0.1397,0.7873,8;19;42
70,25,0.354860,0.698401,0.6587,0.7580,0;2;4;5;7;9;10;18;20;26;36;40;47;49
70,26,0.424914,0.501232,0.2174,0.5702,0;2;5;10;22;25;28;35;43;47;49
70,27,0.079159,0.532788,0.6976,0.2404,33;39;47
70,28,0.439615,0.367217,0.7339,0.6447,6;12;22;26;35;48
70,29,0.941630,0.679670,0.6291,0.7117,17;30;32
70,30,0.970897,0.873704,0.7966,0.6387,1;29;45
70,31,0.827069,0.271977,0.5512,0.3306,3;6;11;12;19;34;38;41
70,32,0.877181,0.510021,0.1946,0.3225,15;17;29;34;41
70,33,0.146870,0.352278,0.7492,0.4974,16;22;27;39
70,34,0.716850,0.451769,0.2218,0.5813,6;11;12;19;31;32;43
70,35,0.498413,0.517771,0.5349,0.2794,0;2;5;12;26;28;43;49
70,36,0.276445,0.712300,0.5731,0.5241,0;2;4;5;9;10;18;20;23;25;40;47;49
70,37,0.411114,0.999063,0.6155,0.6997,7;18;44
70,38,0.960730,0.230821,0.4070,0.2959,3;31;41
70,39,0.038440,0.403232,0.7287,0.7639,27;33
70,40,0.463593,0.775463,0.2083,0.7452,0;2;5;7;10;18;20;25;36;44;49
70,41,0.970156,0.407753,0.3636,0.7818,3;15;17;31;32;38
70,42,0.585307,0.129348,0.6192,0.2334,6;8;11;13;19;24;48
70,43,0.581477,0.566948,0.2461,0.4021,0;2;5;12;26;34;35;49
70,44,0.484602,0.911371,0.2857,0.5421,7;18;20;37;40
70,45,0.887465,0.905079,0.4876,0.4560,1;30
70,46,0.134888,0.050498,0.5869,0.6802,16
70,47,0.256572,0.604832,0.5979,0.3566,0;2;4;5;9;10;20;23;25;26;27;36;49
70,48,0.386952,0.165786,0.8246,0.4404,8;13;16;28;42
70,49,0.410729,0.619883,0.8323,0.5410,0;2;5;10;18;20;25;26;35;36;40;43;47
71,0,0.432496,0.625417,0.5269,0.5905,2;4;17;20;31;33;38;39;46
71,1,0.779083,0.913611,0.6284,0.7461,35;36;42;49
71,2,0.492763,0.467439,0.3636,0.3730,0;12;20;30;31;39;40
71,3,0.218344,0.939233,0.8462,0.3368,6;16;21;23;26;41;43
71,4,0.414167,0.725977,0.1130,0.6199,0;6;17;21;26;31;38;39;41;42
71,5,0.699843,0.033770,0.2460,0.4703,7;8;9;11;13;37;47
71,6,0.398426,0.928580,0.6931,0.7926,3;4;21;26;41;43;49
71,7,0.730113,0.028277,0.8005,0.2825,5;8;9;11;13;37;47
